seg_id,surah,ayah,tafsir_id,query_index,query_text,prompt_tokens,completion_tokens,total_tokens
1785,Ibrāhīm,35,Ibrāhīm:35,2,Mengapa Nabi Ibrahim meminta agar dijauhkan dari menyembah berhala?,523,112,635
1785,Ibrāhīm,35,Ibrāhīm:35,3,Bagaimana Nabi Ibrahim memohon keamanan untuk negeri Mekah?,523,112,635
1785,Ibrāhīm,35,Ibrāhīm:35,4,Siapa yang disebutkan dalam doa Nabi Ibrahim selain dirinya?,523,112,635
1785,Ibrāhīm,35,Ibrāhīm:35,5,Kapan Nabi Ibrahim berdoa untuk keturunannya hingga akhir zaman?,523,112,635
1785,Ibrāhīm,35,Ibrāhīm:35,6,Apa hubungan antara nikmat Allah dengan doa Nabi Ibrahim ini?,523,112,635
1786,Ibrāhīm,36,Ibrāhīm:36,1,Apa yang dimaksud dengan berhala-berhala dalam tafsir ini?,554,163,717
1786,Ibrāhīm,36,Ibrāhīm:36,2,Mengapa berhala-berhala dikatakan menyesatkan manusia?,554,163,717
1786,Ibrāhīm,36,Ibrāhīm:36,3,Bagaimana cara seseorang termasuk golongan yang disebut dalam tafsir?,554,163,717
1786,Ibrāhīm,36,Ibrāhīm:36,4,Apa konsekuensi bagi orang yang mendurhakai dan menyembah berhala?,554,163,717
1786,Ibrāhīm,36,Ibrāhīm:36,5,Mengapa Tuhan disebut Maha Pengampun dan Maha Penyayang dalam konteks ini?,554,163,717
1786,Ibrāhīm,36,Ibrāhīm:36,6,Siapa yang dimaksud dengan hamba-hamba-Nya yang mau bertobat?,554,163,717
1786,Ibrāhīm,36,Ibrāhīm:36,7,Bagaimana hubungan antara mengikuti ajaran dan menghindari berhala dalam tafsir ini?,554,163,717
1787,Ibrāhīm,37,Ibrāhīm:37,1,Apa yang dimaksud dengan 'lembah yang tak berpenghuni dan tidak mempunyai tanam-tanaman' dalam doa ini?,556,142,698
1787,Ibrāhīm,37,Ibrāhīm:37,2,Mengapa Nabi Ibrahim menempatkan keturunannya di dekat Baitullah?,556,142,698
1787,Ibrāhīm,37,Ibrāhīm:37,3,Bagaimana hubungan antara pelaksanaan salat dengan penempatan keturunan di Mekah?,556,142,698
1787,Ibrāhīm,37,Ibrāhīm:37,4,Siapa yang dimaksud dengan 'sebagian manusia' yang hatinya diharapkan cenderung kepada mereka?,556,142,698
1787,Ibrāhīm,37,Ibrāhīm:37,5,Mengapa doa ini meminta rezeki berupa buah-buahan?,556,142,698
1787,Ibrāhīm,37,Ibrāhīm:37,6,Apa tujuan akhir dari semua permohonan dalam doa ini?,556,142,698
1788,Ibrāhīm,38,Ibrāhīm:38,1,"Apa makna dari doa 'Ya Tuhan kami, Penolong kami' dalam konteks ayat ini?",494,149,643
1788,Ibrāhīm,38,Ibrāhīm:38,2,Mengapa Allah disebut mengetahui apa yang disembunyikan dalam hati dan perbuatan yang tampak?,494,149,643
1788,Ibrāhīm,38,Ibrāhīm:38,3,Bagaimana hubungan antara keyakinan bahwa tidak ada yang tersembunyi bagi Allah dengan kehidupan sehari-hari?,494,149,643
1788,Ibrāhīm,38,Ibrāhīm:38,4,Siapa yang biasanya mengucapkan doa seperti ini dan dalam situasi apa?,494,149,643
1788,Ibrāhīm,38,Ibrāhīm:38,5,Apa hikmah dari pengakuan bahwa Allah Maha Mengetahui segala sesuatu di bumi dan langit?,494,149,643
1788,Ibrāhīm,38,Ibrāhīm:38,6,Bagaimana cara mengimplementasikan kesadaran bahwa Allah selalu mengawasi dalam ibadah dan muamalah?,494,149,643
1789,Ibrāhīm,39,Ibrāhīm:39,1,Apa yang dipuji Nabi Ibrahim dalam doanya?,516,104,620
1789,Ibrāhīm,39,Ibrāhīm:39,2,Mengapa Nabi Ibrahim merasa bersyukur di hari tuanya?,516,104,620
1789,Ibrāhīm,39,Ibrāhīm:39,3,Siapa yang disebut Nabi Ibrahim sebagai Maha Mendengar?,516,104,620
1789,Ibrāhīm,39,Ibrāhīm:39,4,Bagaimana Allah mengabulkan doa menurut tafsir ini?,516,104,620
1789,Ibrāhīm,39,Ibrāhīm:39,5,Apa nikmat besar yang diberikan Allah kepada Nabi Ibrahim?,516,104,620
1789,Ibrāhīm,39,Ibrāhīm:39,6,Kapan Nabi Ibrahim mengungkapkan pujian ini?,516,104,620
1790,Ibrāhīm,40,Ibrāhīm:40,1,Apa yang diminta Nabi Ibrahim dalam doanya?,487,117,604
1790,Ibrāhīm,40,Ibrāhīm:40,2,Mengapa Nabi Ibrahim meminta agar dirinya dan keturunannya tetap melaksanakan salat?,487,117,604
1790,Ibrāhīm,40,Ibrāhīm:40,3,Bagaimana cara agar bisa konsisten dalam mendirikan salat?,487,117,604
1790,Ibrāhīm,40,Ibrāhīm:40,4,Siapa yang diajak Nabi Ibrahim dalam doanya untuk melaksanakan salat?,487,117,604
1790,Ibrāhīm,40,Ibrāhīm:40,5,Apa makna dari 'menjadikan salat sebagai kebiasaan tetap'?,487,117,604
1790,Ibrāhīm,40,Ibrāhīm:40,6,Mengapa Nabi Ibrahim menyebut Allah sebagai Yang Maha Pemurah dalam doa ini?,487,117,604
1791,Ibrāhīm,41,Ibrāhīm:41,1,Apa makna permohonan ampun untuk kedua orang tua dalam doa ini?,484,130,614
1791,Ibrāhīm,41,Ibrāhīm:41,2,Mengapa kita perlu memohon ampun untuk orang beriman lainnya?,484,130,614
1791,Ibrāhīm,41,Ibrāhīm:41,3,Kapan hari perhitungan amal akan dilaksanakan?,484,130,614
1791,Ibrāhīm,41,Ibrāhīm:41,4,Bagaimana cara mempersiapkan diri untuk pertanggungjawaban di hari akhir?,484,130,614
1791,Ibrāhīm,41,Ibrāhīm:41,5,Siapa yang dimaksud dengan 'kami semua' dalam doa tersebut?,484,130,614
1791,Ibrāhīm,41,Ibrāhīm:41,6,Apa hubungan antara memohon ampun dan pertanggungjawaban di akhirat?,484,130,614
1792,Ibrāhīm,42,Ibrāhīm:42,1,Apa yang dimaksud dengan Allah tidak pernah lengah mengawasi perbuatan orang zalim?,570,131,701
1792,Ibrāhīm,42,Ibrāhīm:42,2,Mengapa Allah menangguhkan hukuman bagi orang yang zalim?,570,131,701
1792,Ibrāhīm,42,Ibrāhīm:42,3,Bagaimana keadaan orang zalim pada hari Pembalasan menurut tafsir ini?,570,131,701
1792,Ibrāhīm,42,Ibrāhīm:42,4,Siapa saja yang termasuk dalam peringatan tentang jangan mengira Allah lengah?,570,131,701
1792,Ibrāhīm,42,Ibrāhīm:42,5,Kapan hukuman bagi orang zalim akan dijatuhkan?,570,131,701
1792,Ibrāhīm,42,Ibrāhīm:42,6,Apa konsekuensi dari perbuatan zalim berdasarkan penjelasan ini?,570,131,701
1793,Ibrāhīm,43,Ibrāhīm:43,1,Apa yang dimaksud dengan 'mereka datang dengan tergesa-gesa' dalam konteks ini?,484,140,624
1793,Ibrāhīm,43,Ibrāhīm:43,2,Mengapa mata mereka tidak berkedip-kedip dan hati mereka kosong?,484,140,624
1793,Ibrāhīm,43,Ibrāhīm:43,3,Bagaimana kondisi emosional orang-orang yang digambarkan dalam tafsir ini?,484,140,624
1793,Ibrāhīm,43,Ibrāhīm:43,4,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,484,140,624
1793,Ibrāhīm,43,Ibrāhīm:43,5,Kapan peristiwa ini terjadi menurut penjelasan tafsir?,484,140,624
1793,Ibrāhīm,43,Ibrāhīm:43,6,Apa makna dari 'mengangkat kepalanya dan memandang dengan penuh cemas'?,484,140,624
1794,Ibrāhīm,44,Ibrāhīm:44,1,Apa yang diminta oleh orang zalim ketika azab datang?,571,109,680
1794,Ibrāhīm,44,Ibrāhīm:44,2,Mengapa mereka meminta kesempatan kembali ke dunia?,571,109,680
1794,Ibrāhīm,44,Ibrāhīm:44,3,Bagaimana tanggapan Allah terhadap permintaan mereka?,571,109,680
1794,Ibrāhīm,44,Ibrāhīm:44,4,Siapa yang dimaksud dengan orang durhaka dalam tafsir ini?,571,109,680
1794,Ibrāhīm,44,Ibrāhīm:44,5,Kapan permintaan itu dikabulkan atau tidak?,571,109,680
1794,Ibrāhīm,44,Ibrāhīm:44,6,Apa pelajaran yang bisa diambil dari peristiwa ini?,571,109,680
1795,Ibrāhīm,45,Ibrāhīm:45,1,Apa yang dimaksud dengan 'tempat orang yang menzalimi diri sendiri' dalam ayat ini?,514,167,681
1795,Ibrāhīm,45,Ibrāhīm:45,2,Mengapa Allah menunjukkan bekas-bekas kehancuran akibat kedurhakaan umat terdahulu?,514,167,681
1795,Ibrāhīm,45,Ibrāhīm:45,3,Bagaimana siksa Allah dijatuhkan kepada orang-orang yang zalim?,514,167,681
1795,Ibrāhīm,45,Ibrāhīm:45,4,Apa perumpamaan yang diberikan Allah sebagai peringatan dalam konteks ini?,514,167,681
1795,Ibrāhīm,45,Ibrāhīm:45,5,Siapa yang dimaksud dengan 'kamu' dalam tafsir ini?,514,167,681
1795,Ibrāhīm,45,Ibrāhīm:45,6,Apa pelajaran yang bisa diambil dari kisah umat terdahulu yang disebutkan?,514,167,681
1795,Ibrāhīm,45,Ibrāhīm:45,7,Mengapa penting untuk menyaksikan bekas-bekas kehancuran akibat dosa?,514,167,681
1796,Ibrāhīm,46,Ibrāhīm:46,1,Apa maksud dari tipu daya yang dilakukan terhadap Allah?,493,124,617
1796,Ibrāhīm,46,Ibrāhīm:46,2,Mengapa Allah dikatakan mengetahui tipu daya mereka?,493,124,617
1796,Ibrāhīm,46,Ibrāhīm:46,3,Bagaimana Allah akan membalas tipu daya tersebut?,493,124,617
1796,Ibrāhīm,46,Ibrāhīm:46,4,Mengapa tipu daya mereka digambarkan sangat ringan?,493,124,617
1796,Ibrāhīm,46,Ibrāhīm:46,5,Apa hubungan antara tipu daya mereka dan gunung-gunung sebagai bukti kekuasaan Allah?,493,124,617
1796,Ibrāhīm,46,Ibrāhīm:46,6,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,493,124,617
1796,Ibrāhīm,46,Ibrāhīm:46,7,Bagaimana kita sebagai Muslim dapat mengambil pelajaran dari tafsir ini?,493,124,617
1797,Ibrāhīm,47,Ibrāhīm:47,1,Apa yang tidak boleh kita sangka tentang janji Allah kepada para rasul?,501,114,615
1797,Ibrāhīm,47,Ibrāhīm:47,2,Mengapa Allah tidak mungkin mengingkari janji-Nya?,501,114,615
1797,Ibrāhīm,47,Ibrāhīm:47,3,Siapa yang akan mendapat siksa menurut tafsir ini?,501,114,615
1797,Ibrāhīm,47,Ibrāhīm:47,4,Bagaimana sifat Allah yang disebutkan dalam tafsir ini?,501,114,615
1797,Ibrāhīm,47,Ibrāhīm:47,5,Apa konsekuensi bagi para pendurhaka?,501,114,615
1797,Ibrāhīm,47,Ibrāhīm:47,6,Mengapa kita harus percaya pada keberhasilan tugas para rasul?,501,114,615
1798,Ibrāhīm,48,Ibrāhīm:48,1,Apa yang dimaksud dengan bumi dan langit diganti pada hari itu?,501,114,615
1798,Ibrāhīm,48,Ibrāhīm:48,2,Mengapa manusia berkumpul di Padang Mahsyar?,501,114,615
1798,Ibrāhīm,48,Ibrāhīm:48,3,Siapa yang akan mempertanggungjawabkan perbuatan mereka?,501,114,615
1798,Ibrāhīm,48,Ibrāhīm:48,4,Kapan peristiwa ini terjadi?,501,114,615
1798,Ibrāhīm,48,Ibrāhīm:48,5,Bagaimana proses pertanggungjawaban perbuatan di dunia dilakukan?,501,114,615
1798,Ibrāhīm,48,Ibrāhīm:48,6,Apa hubungan antara siksa Allah dengan penggantian bumi dan langit?,501,114,615
1799,Ibrāhīm,49,Ibrāhīm:49,1,Apa yang terjadi pada orang berdosa pada hari itu?,463,91,554
1799,Ibrāhīm,49,Ibrāhīm:49,2,Mengapa orang berdosa diikat dengan belenggu panas?,463,91,554
1799,Ibrāhīm,49,Ibrāhīm:49,3,Bagaimana kondisi rekan-rekan orang berdosa saat itu?,463,91,554
1799,Ibrāhīm,49,Ibrāhīm:49,4,Siapa yang akan menyaksikan kejadian tersebut?,463,91,554
1799,Ibrāhīm,49,Ibrāhīm:49,5,Kapan peristiwa ini terjadi?,463,91,554
1799,Ibrāhīm,49,Ibrāhīm:49,6,Apa makna dari belenggu yang panas membara?,463,91,554
1800,Ibrāhīm,50,Ibrāhīm:50,1,Apa yang dimaksud dengan pakaian dari cairan aspal dalam konteks ini?,466,108,574
1800,Ibrāhīm,50,Ibrāhīm:50,2,Mengapa cairan aspal dikatakan mempercepat pembakaran?,466,108,574
1800,Ibrāhīm,50,Ibrāhīm:50,3,Bagaimana wajah mereka ditutupi oleh kobaran api neraka?,466,108,574
1800,Ibrāhīm,50,Ibrāhīm:50,4,Siapa yang digambarkan mengalami kondisi seperti ini?,466,108,574
1800,Ibrāhīm,50,Ibrāhīm:50,5,Kapan atau dalam keadaan apa seseorang bisa mengalami hukuman seperti ini?,466,108,574
1800,Ibrāhīm,50,Ibrāhīm:50,6,Apa makna dari gambaran ini dalam ajaran Islam?,466,108,574
1801,Ibrāhīm,51,Ibrāhīm:51,1,Apa maksud Allah Mahacepat perhitungan-Nya dalam konteks balasan bagi orang durhaka?,480,127,607
1801,Ibrāhīm,51,Ibrāhīm:51,2,Mengapa Allah memberikan balasan kepada orang yang durhaka?,480,127,607
1801,Ibrāhīm,51,Ibrāhīm:51,3,Bagaimana cara Allah membuktikan keadilan-Nya dalam memberi balasan?,480,127,607
1801,Ibrāhīm,51,Ibrāhīm:51,4,Siapa yang akan menerima balasan dari Allah menurut tafsir ini?,480,127,607
1801,Ibrāhīm,51,Ibrāhīm:51,5,Kapan balasan dari Allah itu diberikan kepada orang durhaka?,480,127,607
1801,Ibrāhīm,51,Ibrāhīm:51,6,Apa hubungan antara usaha di dunia dengan balasan dari Allah?,480,127,607
1802,Ibrāhīm,52,Ibrāhīm:52,1,Apa tujuan utama Al-Qur'an diturunkan kepada manusia?,495,123,618
1802,Ibrāhīm,52,Ibrāhīm:52,2,Bagaimana Al-Qur'an dapat membimbing manusia menuju kebahagiaan di dunia dan akhirat?,495,123,618
1802,Ibrāhīm,52,Ibrāhīm:52,3,Mengapa Al-Qur'an disebut sebagai penjelasan yang sempurna?,495,123,618
1802,Ibrāhīm,52,Ibrāhīm:52,4,Siapa yang dimaksud dengan orang yang berakal dalam konteks mengambil pelajaran dari Al-Qur'an?,495,123,618
1802,Ibrāhīm,52,Ibrāhīm:52,5,Apa hubungan antara peringatan dalam Al-Qur'an dengan pengakuan keesaan Tuhan?,495,123,618
1803,Al-Ḥijr,1,Al-Ḥijr:1,1,Apa maksud dari 'Alif Laam Raa' dalam ayat ini?,469,93,562
1803,Al-Ḥijr,1,Al-Ḥijr:1,2,Mengapa ayat-ayat ini disebut sebagai bagian dari Kitab yang sempurna?,469,93,562
1803,Al-Ḥijr,1,Al-Ḥijr:1,3,Bagaimana Al-Qur'an memberikan penjelasan melalui ayat-ayatnya?,469,93,562
1803,Al-Ḥijr,1,Al-Ḥijr:1,4,Apa perbedaan antara Kitab yang sempurna dan ayat-ayat yang memberi penjelasan?,469,93,562
1804,Al-Ḥijr,2,Al-Ḥijr:2,1,Apa yang akan dirasakan orang kafir di akhirat nanti?,464,124,588
1804,Al-Ḥijr,2,Al-Ḥijr:2,2,Mengapa orang kafir kadang-kadang menginginkan menjadi muslim di dunia?,464,124,588
1804,Al-Ḥijr,2,Al-Ḥijr:2,3,Bagaimana keadaan orang kafir setelah berada di akhirat?,464,124,588
1804,Al-Ḥijr,2,Al-Ḥijr:2,4,Kapan orang kafir menyadari keinginan untuk menjadi muslim?,464,124,588
1804,Al-Ḥijr,2,Al-Ḥijr:2,5,Apa perbedaan antara menjadi muslim di dunia dan di akhirat?,464,124,588
1804,Al-Ḥijr,2,Al-Ḥijr:2,6,Siapa yang dimaksud dengan orang kafir dalam konteks ini?,464,124,588
1805,Al-Ḥijr,3,Al-Ḥijr:3,1,Apa maksud dari 'dilalaikan oleh angan-angan kosong' dalam konteks ini?,507,145,652
1805,Al-Ḥijr,3,Al-Ḥijr:3,2,Mengapa orang yang keras kepala dibiarkan bersenang-senang di dunia?,507,145,652
1805,Al-Ḥijr,3,Al-Ḥijr:3,3,Bagaimana sikap yang seharusnya terhadap orang yang menolak dakwah?,507,145,652
1805,Al-Ḥijr,3,Al-Ḥijr:3,4,Kapan mereka akan mengetahui akibat perbuatan buruknya?,507,145,652
1805,Al-Ḥijr,3,Al-Ḥijr:3,5,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,507,145,652
1805,Al-Ḥijr,3,Al-Ḥijr:3,6,Apa hikmah di balik membiarkan mereka makan dan bersenang-senang?,507,145,652
1805,Al-Ḥijr,3,Al-Ḥijr:3,7,Bagaimana cara menghadapi orang yang terus dalam kesesatan?,507,145,652
1806,Al-Ḥijr,4,Al-Ḥijr:4,1,Apa maksud dari ketentuan dan waktu yang ditetapkan bagi kebinasaan suatu negeri?,469,148,617
1806,Al-Ḥijr,4,Al-Ḥijr:4,2,Mengapa Allah tidak membinasakan suatu negeri tanpa ada ketentuan sebelumnya?,469,148,617
1806,Al-Ḥijr,4,Al-Ḥijr:4,3,Bagaimana cara memahami konsep waktu yang ditetapkan dalam konteks kebinasaan ini?,469,148,617
1806,Al-Ḥijr,4,Al-Ḥijr:4,4,Siapa yang menentukan ketentuan dan waktu kebinasaan suatu negeri menurut tafsir ini?,469,148,617
1806,Al-Ḥijr,4,Al-Ḥijr:4,5,Apakah ada contoh dalam sejarah tentang negeri yang dibinasakan sesuai ketentuan waktu?,469,148,617
1806,Al-Ḥijr,4,Al-Ḥijr:4,6,Apa implikasi dari pernyataan ini bagi umat Muslim dalam kehidupan sehari-hari?,469,148,617
1807,Al-Ḥijr,5,Al-Ḥijr:5,1,Apa yang dimaksud dengan ajal dalam Islam?,471,101,572
1807,Al-Ḥijr,5,Al-Ḥijr:5,2,Mengapa tidak ada yang bisa mendahului atau menunda ajal?,471,101,572
1807,Al-Ḥijr,5,Al-Ḥijr:5,3,Bagaimana seharusnya sikap Muslim terhadap ketetapan ajal?,471,101,572
1807,Al-Ḥijr,5,Al-Ḥijr:5,4,Apakah ajal hanya berlaku untuk manusia atau semua makhluk?,471,101,572
1807,Al-Ḥijr,5,Al-Ḥijr:5,5,Kapan ajal seseorang ditetapkan oleh Allah?,471,101,572
1807,Al-Ḥijr,5,Al-Ḥijr:5,6,Siapa yang berwenang menentukan ajal menurut ajaran Islam?,471,101,572
1808,Al-Ḥijr,6,Al-Ḥijr:6,1,Apa yang dilakukan orang kafir selain perbuatan buruk?,506,127,633
1808,Al-Ḥijr,6,Al-Ḥijr:6,2,Mengapa orang kafir menyebut Nabi Muhammad gila?,506,127,633
1808,Al-Ḥijr,6,Al-Ḥijr:6,3,Bagaimana reaksi orang kafir terhadap pengakuan Nabi Muhammad bahwa al-Qur'an dari Allah?,506,127,633
1808,Al-Ḥijr,6,Al-Ḥijr:6,4,Siapa yang dimaksud dengan 'orang yang kepadanya diturunkan al-Qur'an'?,506,127,633
1808,Al-Ḥijr,6,Al-Ḥijr:6,5,Apa alasan orang kafir menolak kebenaran al-Qur'an?,506,127,633
1808,Al-Ḥijr,6,Al-Ḥijr:6,6,Bagaimana cara orang kafir menyakiti Nabi Muhammad melalui ucapan?,506,127,633
1809,Al-Ḥijr,7,Al-Ḥijr:7,1,Apa yang diminta oleh orang-orang yang mengolok Nabi Muhammad?,525,109,634
1809,Al-Ḥijr,7,Al-Ḥijr:7,2,Mengapa mereka meminta agar malaikat datang dalam bentuk aslinya?,525,109,634
1809,Al-Ḥijr,7,Al-Ḥijr:7,3,Bagaimana sikap mereka terhadap klaim kenabian Muhammad?,525,109,634
1809,Al-Ḥijr,7,Al-Ḥijr:7,4,Siapa yang mereka minta untuk menyampaikan pesan Allah secara langsung?,525,109,634
1809,Al-Ḥijr,7,Al-Ḥijr:7,5,Apa tujuan mereka meminta azab dari Tuhan jika Muhammad benar?,525,109,634
1809,Al-Ḥijr,7,Al-Ḥijr:7,6,Mengapa mereka tidak percaya tanpa bukti langsung dari malaikat?,525,109,634
1810,Al-Ḥijr,8,Al-Ḥijr:8,1,Apa maksud 'diturunkan dengan kebenaran' dalam konteks malaikat?,513,97,610
1810,Al-Ḥijr,8,Al-Ḥijr:8,2,Mengapa kaum kafir meminta malaikat diturunkan?,513,97,610
1810,Al-Ḥijr,8,Al-Ḥijr:8,3,Bagaimana sikap Allah terhadap penangguhan azab?,513,97,610
1810,Al-Ḥijr,8,Al-Ḥijr:8,4,Siapa yang dimaksud dengan 'pendurhaka' dan 'penaat'?,513,97,610
1810,Al-Ḥijr,8,Al-Ḥijr:8,5,Kapan malaikat biasanya diturunkan menurut penjelasan ini?,513,97,610
1811,Al-Ḥijr,9,Al-Ḥijr:9,1,Apa yang menjadi bukti bahwa Al-Qur'an benar-benar berasal dari Allah?,536,120,656
1811,Al-Ḥijr,9,Al-Ḥijr:9,2,Siapa yang diragukan oleh kaum kafir dalam penurunan Al-Qur'an?,536,120,656
1811,Al-Ḥijr,9,Al-Ḥijr:9,3,Bagaimana Allah menjaga keaslian Al-Qur'an hingga akhir zaman?,536,120,656
1811,Al-Ḥijr,9,Al-Ḥijr:9,4,Mengapa Allah menegaskan bahwa Dia bersama Malaikat Jibril dan kaum mukmin?,536,120,656
1811,Al-Ḥijr,9,Al-Ḥijr:9,5,Apa peran Malaikat Jibril dalam penyampaian Al-Qur'an?,536,120,656
1812,Al-Ḥijr,10,Al-Ḥijr:10,1,Apa yang dialami Nabi Muhammad juga terjadi pada rasul sebelumnya?,487,108,595
1812,Al-Ḥijr,10,Al-Ḥijr:10,2,Mengapa Allah mengutus rasul-rasul sebelum Nabi Muhammad?,487,108,595
1812,Al-Ḥijr,10,Al-Ḥijr:10,3,Siapa yang dituju oleh para rasul sebelum Nabi Muhammad?,487,108,595
1812,Al-Ḥijr,10,Al-Ḥijr:10,4,Bagaimana respons umat terdahulu terhadap para rasul?,487,108,595
1812,Al-Ḥijr,10,Al-Ḥijr:10,5,Apakah semua rasul menghadapi penolakan dari umatnya?,487,108,595
1812,Al-Ḥijr,10,Al-Ḥijr:10,6,Mengapa penting mengetahui bahwa Nabi Muhammad bukan satu-satunya yang didustakan?,487,108,595
1813,Al-Ḥijr,11,Al-Ḥijr:11,1,Apa yang dilakukan para rasul sebelumnya ketika kaumnya menolak ajakan mereka?,507,101,608
1813,Al-Ḥijr,11,Al-Ḥijr:11,2,Mengapa Nabi Muhammad tidak perlu bersedih atas perlakuan buruk kaumnya?,507,101,608
1813,Al-Ḥijr,11,Al-Ḥijr:11,3,Bagaimana sikap kaum terdahulu terhadap risalah yang dibawa para rasul?,507,101,608
1813,Al-Ḥijr,11,Al-Ḥijr:11,4,Siapa yang mengalami perlakuan serupa dengan Nabi Muhammad?,507,101,608
1813,Al-Ḥijr,11,Al-Ḥijr:11,5,Apa pesan utama dari tafsir ini untuk umat Muslim?,507,101,608
1814,Al-Ḥijr,12,Al-Ḥijr:12,1,Apa yang dimaksud dengan 'perlakuan buruk sebagian dari kaummu' dalam tafsir ini?,541,159,700
1814,Al-Ḥijr,12,Al-Ḥijr:12,2,Mengapa orang kafir terdahulu dan sebagian kaum Nabi Muhammad memiliki perilaku serupa?,541,159,700
1814,Al-Ḥijr,12,Al-Ḥijr:12,3,Bagaimana Allah memasukkan olok-olok terhadap para rasul ke dalam hati orang berdosa?,541,159,700
1814,Al-Ḥijr,12,Al-Ḥijr:12,4,Siapa yang termasuk dalam golongan 'orang yang berdosa' menurut penjelasan ini?,541,159,700
1814,Al-Ḥijr,12,Al-Ḥijr:12,5,Mengapa ayat dan risalah para rasul tidak mampu menuntun mereka menuju iman?,541,159,700
1814,Al-Ḥijr,12,Al-Ḥijr:12,6,Apa makna dari 'kebejatan dan dosa mereka sudah mendarah daging' dalam konteks ini?,541,159,700
1815,Al-Ḥijr,13,Al-Ḥijr:13,1,Apa yang dimaksud dengan 'sunatullah' dalam konteks ini?,484,121,605
1815,Al-Ḥijr,13,Al-Ḥijr:13,2,Mengapa orang-orang terdahulu mengalami kebinasaan dan kehancuran?,484,121,605
1815,Al-Ḥijr,13,Al-Ḥijr:13,3,Bagaimana perbuatan dosa dan kedurhakaan mempengaruhi nasib suatu kaum?,484,121,605
1815,Al-Ḥijr,13,Al-Ḥijr:13,4,Siapa yang dimaksud dengan 'mereka' yang tidak beriman dalam tafsir ini?,484,121,605
1815,Al-Ḥijr,13,Al-Ḥijr:13,5,Apa pelajaran yang bisa diambil dari kisah orang-orang terdahulu untuk kita saat ini?,484,121,605
1816,Al-Ḥijr,14,Al-Ḥijr:14,1,Mengapa permintaan kaum kafir untuk melihat malaikat tidak akan membuat mereka beriman?,510,138,648
1816,Al-Ḥijr,14,Al-Ḥijr:14,2,Apa yang dimaksud dengan 'membukakan salah satu pintu langit' dalam tafsir ini?,510,138,648
1816,Al-Ḥijr,14,Al-Ḥijr:14,3,Bagaimana sikap Allah terhadap orang-orang yang tetap tidak percaya meski melihat tanda-tanda kebesaran-Nya?,510,138,648
1816,Al-Ḥijr,14,Al-Ḥijr:14,4,Apa pelajaran yang bisa diambil dari penjelasan tafsir ini tentang keimanan?,510,138,648
1816,Al-Ḥijr,14,Al-Ḥijr:14,5,Siapa yang dimaksud dengan 'kaum kafir' dalam konteks tafsir ini?,510,138,648
1817,Al-Ḥijr,15,Al-Ḥijr:15,1,Apa yang dikatakan orang-orang kafir tentang tanda-tanda kekuasaan Allah?,506,143,649
1817,Al-Ḥijr,15,Al-Ḥijr:15,2,Mengapa mereka menyebut diri mereka terkena sihir?,506,143,649
1817,Al-Ḥijr,15,Al-Ḥijr:15,3,Bagaimana cara mereka mengingkari kebenaran yang nyata?,506,143,649
1817,Al-Ḥijr,15,Al-Ḥijr:15,4,Siapa yang dimaksud dengan 'kami' dalam pernyataan mereka?,506,143,649
1817,Al-Ḥijr,15,Al-Ḥijr:15,5,Mengapa pandangan mereka dikatakan dikaburkan?,506,143,649
1817,Al-Ḥijr,15,Al-Ḥijr:15,6,Apa maksud dari 'pandangan kamilah yang dikaburkan'?,506,143,649
1817,Al-Ḥijr,15,Al-Ḥijr:15,7,Bagaimana sikap mereka terhadap tanda-tanda kekuasaan Allah?,506,143,649
1817,Al-Ḥijr,15,Al-Ḥijr:15,8,Apa yang bisa dipelajari dari pengingkaran mereka?,506,143,649
1818,Al-Ḥijr,16,Al-Ḥijr:16,1,Apa yang dimaksud dengan gugusan bintang dalam ayat ini?,511,104,615
1818,Al-Ḥijr,16,Al-Ḥijr:16,2,Mengapa kaum kafir tidak mau mengambil pelajaran dari bukti kekuasaan Allah?,511,104,615
1818,Al-Ḥijr,16,Al-Ḥijr:16,3,Bagaimana gugusan bintang membuktikan kekuasaan Allah?,511,104,615
1818,Al-Ḥijr,16,Al-Ḥijr:16,4,Siapa yang dapat melihat keindahan gugusan bintang menurut ayat ini?,511,104,615
1818,Al-Ḥijr,16,Al-Ḥijr:16,5,Apa hubungan antara keindahan alam dan pengakuan terhadap kekuasaan Allah?,511,104,615
1819,Al-Ḥijr,17,Al-Ḥijr:17,1,Apa yang dimaksud dengan 'Kami menjaganya' dalam tafsir ini?,451,126,577
1819,Al-Ḥijr,17,Al-Ḥijr:17,2,Mengapa langit perlu dijaga dari gangguan setan?,451,126,577
1819,Al-Ḥijr,17,Al-Ḥijr:17,3,Bagaimana cara Allah menjaga langit dari setan yang terkutuk?,451,126,577
1819,Al-Ḥijr,17,Al-Ḥijr:17,4,Siapa yang dimaksud dengan 'setan yang terkutuk' dalam konteks ini?,451,126,577
